state_code,county_name,town,precinct_name,precinct_id,GC_Polling_Place
WI,BARRON,TOWN OF SUMNER,BARRON - TOWN OF SUMNER - WARD 001,417659,"SUMNER TOWN HALL, 1550 24 1/2 ST, RICE LAKE, WI, 54868"
WI,BAYFIELD,TOWN OF HUGHES,BAYFIELD - TOWN OF HUGHES - WARD 001,416956,"HUGHES TOWN HALL, 66225 HUGHES TOWN HALL RD, IRON RIVER, WI, 54847"
WI,BAYFIELD,CITY OF BAYFIELD,BAYFIELD - CITY OF BAYFIELD - WARD 003,418442,"BAYFIELD CITY HALL, 125 S 1ST ST, BAYFIELD, WI, 54814"
WI,BAYFIELD,TOWN OF BAYFIELD,BAYFIELD - TOWN OF BAYFIELD - WARD 001,414892,"BAYFIELD TOWN HALL, 85450 COUNTY HIGHWAY J, BAYFIELD, WI, 54814"
WI,BAYFIELD,TOWN OF KEYSTONE,BAYFIELD - TOWN OF KEYSTONE - WARD 001,417536,"KEYSTONE TOWN HALL, 23960 KLOBUCHER RD, MASON, WI, 54856"
WI,BAYFIELD,TOWN OF IRON RIVER,BAYFIELD - TOWN OF IRON RIVER - WARD 002,417619,"IRON RIVER COMMUNITY CENTER, 8275 E MILL ST, IRON RIVER, WI, 54847"
WI,BAYFIELD,TOWN OF CABLE,BAYFIELD - TOWN OF CABLE - WARD 001,414351,"CABLE COMMUNITY CENTER, 13660 COUNTY HIGHWAY M, CABLE, WI, 54821"
WI,BAYFIELD,TOWN OF TRIPP,BAYFIELD - TOWN OF TRIPP - WARD 001,418142,"TRIPP TOWN COMPLEX, 8590 COUNTY HIGHWAY A, IRON RIVER, WI, 54847"
WI,BAYFIELD,CITY OF WASHBURN,BAYFIELD - CITY OF WASHBURN - WARD 004,415595,"WASHBURN CITY HALL, 119 WASHINGTON AVE, WASHBURN, WI, 54891"
WI,BAYFIELD,TOWN OF OULU,BAYFIELD - TOWN OF OULU - WARD 001,416425,"OULU TOWN HALL, 2525 W COLBY RD, BRULE, WI, 54820"
WI,BAYFIELD,TOWN OF DRUMMOND,BAYFIELD - TOWN OF DRUMMOND - WARD 001,416323,"DRUMMOND CIVIC CENTER, 52540 FRONT AVE, DRUMMOND, WI, 54832"
WI,BAYFIELD,TOWN OF KELLY,BAYFIELD - TOWN OF KELLY - WARD 001,417308,NA
WI,BAYFIELD,CITY OF BAYFIELD,BAYFIELD - CITY OF BAYFIELD - WARD 001,417829,"BAYFIELD CITY HALL, 125 S 1ST ST, BAYFIELD, WI, 54814"
WI,BAYFIELD,TOWN OF PILSEN,BAYFIELD - TOWN OF PILSEN - WARD 001,417941,NA
WI,BAYFIELD,TOWN OF BAYVIEW,BAYFIELD - TOWN OF BAYVIEW - WARD 001,416379,"BAYVIEW TOWN HALL, 32030 MAKI RD, WASHBURN, WI, 54891"
WI,BAYFIELD,TOWN OF DELTA,BAYFIELD - TOWN OF DELTA - WARD 001,417589,"DELTA TOWN HALL, 15990 COUNTY HIGHWAY H, MASON, WI, 54856"
WI,BAYFIELD,TOWN OF RUSSELL,BAYFIELD - TOWN OF RUSSELL - WARD 002,418264,"RUSSELL TOWN GARAGE, 35900 STATE HIGHWAY 13, BAYFIELD, WI, 54814"
WI,BAYFIELD,TOWN OF PORT WING,BAYFIELD - TOWN OF PORT WING - WARD 001,416614,"PORT WING TOWN HALL, 83030 GRAND AVE, PORT WING, WI, 54865"
WI,BAYFIELD,TOWN OF RUSSELL,BAYFIELD - TOWN OF RUSSELL - WARD 001,415033,NA
WI,BAYFIELD,TOWN OF LINCOLN,BAYFIELD - TOWN OF LINCOLN - WARD 001,417747,"LINCOLN TOWN HALL, 28985 E ALTAMONT RD, MASON, WI, 54856"
WI,BAYFIELD,CITY OF WASHBURN,BAYFIELD - CITY OF WASHBURN - WARD 003,418002,"WASHBURN CITY HALL, 119 WASHINGTON AVE, WASHBURN, WI, 54891"
WI,BAYFIELD,CITY OF BAYFIELD,BAYFIELD - CITY OF BAYFIELD - WARD 004,418439,"BAYFIELD CITY HALL, 125 S 1ST ST, BAYFIELD, WI, 54814"
WI,BAYFIELD,TOWN OF ORIENTA,BAYFIELD - TOWN OF ORIENTA - WARD 001,418466,"ORIENTA TOWN GARAGE, 8090 SORENSON RD, PORT WING, WI, 54865"
WI,BAYFIELD,CITY OF WASHBURN,BAYFIELD - CITY OF WASHBURN - WARD 001,414232,"WASHBURN CITY HALL, 119 WASHINGTON AVE, WASHBURN, WI, 54891"
WI,BAYFIELD,TOWN OF BARKSDALE,BAYFIELD - TOWN OF BARKSDALE - WARD 001,414965,"BARKSDALE TOWN HALL, 29025 E ONDOSSAGON RD, ASHLAND, WI, 54806"
WI,BAYFIELD,TOWN OF NAMAKAGON,BAYFIELD - TOWN OF NAMAKAGON - WARD 001,417275,"NAMAKAGON TOWN HALL, 23845 COUNTY HIGHWAY M, CABLE, WI, 54821"
WI,BAYFIELD,TOWN OF BELL,BAYFIELD - TOWN OF BELL - WARD 001,417626,"BELL COMMUNITY CENTER, 22615 COUNTY HIGHWAY C, CORNUCOPIA, WI, 54827"
WI,BAYFIELD,CITY OF WASHBURN,BAYFIELD - CITY OF WASHBURN - WARD 002,417810,"WASHBURN CITY HALL, 119 WASHINGTON AVE, WASHBURN, WI, 54891"
WI,BAYFIELD,TOWN OF CLOVER,BAYFIELD - TOWN OF CLOVER - WARD 001,417812,"CLOVER TOWN HALL, 86780 LENAWEE RD, HERBSTER, WI, 54844"
WI,BAYFIELD,TOWN OF EILEEN,BAYFIELD - TOWN OF EILEEN - WARD 002,418314,NA
WI,BAYFIELD,VILLAGE OF MASON,BAYFIELD - VILLAGE OF MASON - WARD 001,418578,"VILLAGE HALL, 59400 NORTHERN LIGHTS BLVD, MASON, WI, 54856"
WI,BAYFIELD,TOWN OF IRON RIVER,BAYFIELD - TOWN OF IRON RIVER - WARD 001,414140,"IRON RIVER COMMUNITY CENTER, 8275 E MILL ST, IRON RIVER, WI, 54847"
WI,BAYFIELD,TOWN OF EILEEN,BAYFIELD - TOWN OF EILEEN - WARD 001,416440,NA
WI,BAYFIELD,TOWN OF MASON,BAYFIELD - TOWN OF MASON - WARD 001,417683,"MASON TOWN HALL, 62655 BENOIT RD, MASON, WI, 54856"
WI,BAYFIELD,TOWN OF BARNES,BAYFIELD - TOWN OF BARNES - WARD 001,414196,"BARNES TOWN HALL, 3360 COUNTY HWY N, BARNES, WI, 54873"
WI,BAYFIELD,TOWN OF WASHBURN,BAYFIELD - TOWN OF WASHBURN - WARD 001,416181,"WASHBURN TOWN HALL, 30015 COUNTY HIGHWAY C, WASHBURN, WI, 54891"
WI,BAYFIELD,TOWN OF GRAND VIEW,BAYFIELD - TOWN OF GRAND VIEW - WARD 001,416485,NA
WI,BAYFIELD,CITY OF BAYFIELD,BAYFIELD - CITY OF BAYFIELD - WARD 002,418362,"BAYFIELD CITY HALL, 125 S 1ST ST, BAYFIELD, WI, 54814"
WI,BROWN,TOWN OF LAWRENCE,BROWN - TOWN OF LAWRENCE - WARD 006,1578856,"LAWRENCE TOWN HALL, 2400 SHADY CT, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 015,412901,NA
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 041,413068,"Property Formerly known as Sears, 1555 GREEN BAY PLZ, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 047,413079,NA
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 008,413240,"SWAN CLUB, 875 HERITAGE RD, DE PERE, WI, 54115"
WI,BROWN,TOWN OF LAWRENCE,BROWN - TOWN OF LAWRENCE - WARD 003,413291,"LAWRENCE TOWN HALL, 2400 SHADY CT, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 020,413386,"Bay Beach Wildlife Sanctuary, 1660 E SHORE DR, GREEN BAY, WI, 54302"
WI,BROWN,VILLAGE OF BELLEVUE,BROWN - VILLAGE OF BELLEVUE - WARD 002,413795,"BELLEVUE COMMUNITY CENTER/FIRE STATION, 1811 ALLOUEZ AVE, GREEN BAY, WI, 54311"
WI,BROWN,TOWN OF SCOTT,BROWN - TOWN OF SCOTT - WARD 003,414294,"SCOTT TOWN HALL, 2621 JODY DR, NEW FRANKEN, WI, 54229"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 002,415048,"GREEN BAY COMMUNITY CHURCH, 600 CARDINAL LN, GREEN BAY, WI, 54313"
WI,BROWN,VILLAGE OF PULASKI,BROWN - VILLAGE OF PULASKI - WARD 006,415371,"Pulaski Municipal Building, 585 E GLENBROOK DR, PULASKI, WI, 54162"
WI,BROWN,TOWN OF NEW DENMARK,BROWN - TOWN OF NEW DENMARK - WARD 002,415578,"NEW DENMARK TOWN HALL, 5531 W TOWN HALL RD, DENMARK, WI, 54208"
WI,BROWN,TOWN OF LAWRENCE,BROWN - TOWN OF LAWRENCE - WARD 002,416018,"LAWRENCE TOWN HALL, 2400 SHADY CT, DE PERE, WI, 54115"
WI,BROWN,TOWN OF GLENMORE,BROWN - TOWN OF GLENMORE - WARD 002,417261,"GLENMORE COMMUNITY CENTER, 5718 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 033,412704,"CALVARY LUTHERAN CHURCH, 1301 S RIDGE RD, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 010,412786,"DE PERE COMMUNITY CENTER, 600 GRANT ST, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF ALLOUEZ,BROWN - VILLAGE OF ALLOUEZ - WARD 008,412891,"GREEN ISLE PARK PAVILION, 900 GREENE AVE, GREEN BAY, WI, 54301"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 009,413127,"Bay Beach Amusement Park, 1313 BAY BEACH RD, GREEN BAY, WI, 54302"
WI,BROWN,VILLAGE OF ASHWAUBENON,BROWN - VILLAGE OF ASHWAUBENON - WARD 001,413482,"ASHWAUBENON COMMUNITY CENTER, 900 ANDERSON DR, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 036,413628,"Johnsonville Tailgate Village, 1265 LOMBARDI AVE, GREEN BAY, WI, 54304"
WI,BROWN,VILLAGE OF SUAMICO,BROWN - VILLAGE OF SUAMICO - WARD 005,413722,"URBAN EDGE (PREVIOUSLY THE MARQ BUILDING, NEXT TO SHOPKO), 2310 LINEVILLE RD, SUAMICO, WI, 54313"
WI,BROWN,TOWN OF LAWRENCE,BROWN - TOWN OF LAWRENCE - WARD 001,413931,"LAWRENCE TOWN HALL, 2400 SHADY CT, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF SUAMICO,BROWN - VILLAGE OF SUAMICO - WARD 003,413940,"URBAN EDGE (PREVIOUSLY THE MARQ BUILDING, NEXT TO SHOPKO), 2310 LINEVILLE RD, SUAMICO, WI, 54313"
WI,BROWN,TOWN OF HUMBOLDT,BROWN - TOWN OF HUMBOLDT - WARD 001,414537,"HUMBOLDT TOWN HALL, 5500 HUMBOLDT RD, GREEN BAY, WI, 54311"
WI,BROWN,VILLAGE OF SUAMICO,BROWN - VILLAGE OF SUAMICO - WARD 002,414850,NA
WI,BROWN,TOWN OF PITTSFIELD,BROWN - TOWN OF PITTSFIELD - WARD 002,414968,"PITTSFIELD COMMUNITY CENTER, 4862 KUNESH RD, GREEN BAY, WI, 54313"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 008,415667,"MEADOWBROOK CHRUCH, 701 HILLCREST HTS, GREEN BAY, WI, 54313"
WI,BROWN,TOWN OF SCOTT,BROWN - TOWN OF SCOTT - WARD 001,415873,"SCOTT TOWN HALL, 2621 JODY DR, NEW FRANKEN, WI, 54229"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 002,412763,"UW-GREEN BAY, 2420 NICOLET DR, GREEN BAY, WI, 54311"
WI,BROWN,VILLAGE OF BELLEVUE,BROWN - VILLAGE OF BELLEVUE - WARD 007,412828,"BELLEVUE PUBLIC SAFETY BUILDING/VILLAGE HALL, 3100 EATON RD, GREEN BAY, WI, 54311"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 027,413040,"GREEN BAY METRO TRANSIT CENTER, 901 UNIVERSITY AVE, GREEN BAY, WI, 54302"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 006,413199,"Bay Beach Amusement Park, 1313 BAY BEACH RD, GREEN BAY, WI, 54302"
WI,BROWN,TOWN OF LEDGEVIEW,BROWN - TOWN OF LEDGEVIEW - WARD 002,413591,"LEDGEVIEW COMMUNITY CENTER, 3700 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF DENMARK,BROWN - VILLAGE OF DENMARK - WARD 001,414079,"DENMARK VILLAGE HALL, 118 E MAIN ST, DENMARK, WI, 54208"
WI,BROWN,VILLAGE OF HOBART,BROWN - VILLAGE OF HOBART - WARD 001,415059,"St. Joseph Church, 145 SAINT JOSEPH DR, HOBART, WI, 54155"
WI,BROWN,TOWN OF LEDGEVIEW,BROWN - TOWN OF LEDGEVIEW - WARD 006,1578858,"LEDGEVIEW COMMUNITY CENTER, 3700 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF ALLOUEZ,BROWN - VILLAGE OF ALLOUEZ - WARD 006,412726,"GREEN ISLE PARK PAVILION, 900 GREENE AVE, GREEN BAY, WI, 54301"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 007,413573,"MEADOWBROOK CHRUCH, 701 HILLCREST HTS, GREEN BAY, WI, 54313"
WI,BROWN,VILLAGE OF SUAMICO,BROWN - VILLAGE OF SUAMICO - WARD 004,413698,"URBAN EDGE (PREVIOUSLY THE MARQ BUILDING, NEXT TO SHOPKO), 2310 LINEVILLE RD, SUAMICO, WI, 54313"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 012,413758,"CENTRAL ASSEMBLY OF GOD CHURCH, 831 SCHOEN ST, GREEN BAY, WI, 54302"
WI,BROWN,VILLAGE OF PULASKI,BROWN - VILLAGE OF PULASKI - WARD 001,414039,"Pulaski Municipal Building, 585 E GLENBROOK DR, PULASKI, WI, 54162"
WI,BROWN,TOWN OF SCOTT,BROWN - TOWN OF SCOTT - WARD 004,414192,"SCOTT TOWN HALL, 2621 JODY DR, NEW FRANKEN, WI, 54229"
WI,BROWN,TOWN OF MORRISON,BROWN - TOWN OF MORRISON - WARD 001,415331,"MORRISON TOWN HALL, 3792 PARK RD, GREENLEAF, WI, 54126"
WI,BROWN,VILLAGE OF PULASKI,BROWN - VILLAGE OF PULASKI - WARD 002,417132,"Pulaski Municipal Building, 585 E GLENBROOK DR, PULASKI, WI, 54162"
WI,BROWN,TOWN OF LAWRENCE,BROWN - TOWN OF LAWRENCE - WARD 004,1578854,"LAWRENCE TOWN HALL, 2400 SHADY CT, DE PERE, WI, 54115"
WI,BROWN,TOWN OF LAWRENCE,BROWN - TOWN OF LAWRENCE - WARD 005,1578855,"LAWRENCE TOWN HALL, 2400 SHADY CT, DE PERE, WI, 54115"
WI,BROWN,TOWN OF LEDGEVIEW,BROWN - TOWN OF LEDGEVIEW - WARD 010,1578862,"LEDGEVIEW COMMUNITY CENTER, 3700 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 011,412591,"DE PERE COMMUNITY CENTER, 600 GRANT ST, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 005,412608,"ATONEMENT LUTHERAN CHURCH, 2132 DECKNER AVE, GREEN BAY, WI, 54302"
WI,BROWN,VILLAGE OF BELLEVUE,BROWN - VILLAGE OF BELLEVUE - WARD 009,412650,"BELLEVUE PUBLIC SAFETY BUILDING/VILLAGE HALL, 3100 EATON RD, GREEN BAY, WI, 54311"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 008,412700,"ATONEMENT LUTHERAN CHURCH, 2132 DECKNER AVE, GREEN BAY, WI, 54302"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 014,412927,"Bay Beach Amusement Park, 1313 BAY BEACH RD, GREEN BAY, WI, 54302"
WI,BROWN,TOWN OF LEDGEVIEW,BROWN - TOWN OF LEDGEVIEW - WARD 001,413300,"LEDGEVIEW COMMUNITY CENTER, 3700 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 039,413379,"Johnsonville Tailgate Village, 1265 LOMBARDI AVE, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 023,413607,"Bay Beach Amusement Park, 1313 BAY BEACH RD, GREEN BAY, WI, 54302"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 031,413951,"Property Formerly known as Sears, 1555 GREEN BAY PLZ, GREEN BAY, WI, 54304"
WI,BROWN,VILLAGE OF BELLEVUE,BROWN - VILLAGE OF BELLEVUE - WARD 010,416188,"BELLEVUE PUBLIC SAFETY BUILDING/VILLAGE HALL, 3100 EATON RD, GREEN BAY, WI, 54311"
WI,BROWN,VILLAGE OF PULASKI,BROWN - VILLAGE OF PULASKI - WARD 003,416389,"Pulaski Municipal Building, 585 E GLENBROOK DR, PULASKI, WI, 54162"
WI,BROWN,VILLAGE OF HOBART,BROWN - VILLAGE OF HOBART - WARD 008,1578852,"St. Joseph Church, 145 SAINT JOSEPH DR, HOBART, WI, 54155"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 030,412900,"Property Formerly known as Sears, 1555 GREEN BAY PLZ, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 021,413009,"GREEN BAY METRO TRANSIT CENTER, 901 UNIVERSITY AVE, GREEN BAY, WI, 54302"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 016,413175,"Bay Beach Wildlife Sanctuary, 1660 E SHORE DR, GREEN BAY, WI, 54302"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 035,413250,"CALVARY LUTHERAN CHURCH, 1301 S RIDGE RD, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 009,413447,"SWAN CLUB, 875 HERITAGE RD, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF BELLEVUE,BROWN - VILLAGE OF BELLEVUE - WARD 004,413712,"BELLEVUE COMMUNITY CENTER/FIRE STATION, 1811 ALLOUEZ AVE, GREEN BAY, WI, 54311"
WI,BROWN,VILLAGE OF SUAMICO,BROWN - VILLAGE OF SUAMICO - WARD 006,413806,"URBAN EDGE (PREVIOUSLY THE MARQ BUILDING, NEXT TO SHOPKO), 2310 LINEVILLE RD, SUAMICO, WI, 54313"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 016,414752,"Howard Fire Station #2, 4165 SHAWANO AVE, GREEN BAY, WI, 54313"
WI,BROWN,TOWN OF PITTSFIELD,BROWN - TOWN OF PITTSFIELD - WARD 001,415487,"PITTSFIELD COMMUNITY CENTER, 4862 KUNESH RD, GREEN BAY, WI, 54313"
WI,BROWN,TOWN OF GLENMORE,BROWN - TOWN OF GLENMORE - WARD 001,415558,"GLENMORE COMMUNITY CENTER, 5718 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 004,416082,"FIRST UNITED PRESBYTERIAN CHURCH, 605 N WEBSTER AVE, DE PERE, WI, 54115"
WI,BROWN,TOWN OF WRIGHTSTOWN,BROWN - TOWN OF WRIGHTSTOWN - WARD 002,416348,"WRIGHTSTOWN TOWN HALL, 1527 DAY ST, GREENLEAF, WI, 54126"
WI,BROWN,TOWN OF HOLLAND,BROWN - TOWN OF HOLLAND - WARD 001,416477,"VanAbel's of Hollandtown, 8108 COUNTY ROAD D, KAUKAUNA, WI, 54130"
WI,BROWN,VILLAGE OF HOBART,BROWN - VILLAGE OF HOBART - WARD 007,417310,"St. Joseph Church, 145 SAINT JOSEPH DR, HOBART, WI, 54155"
WI,BROWN,TOWN OF NEW DENMARK,BROWN - TOWN OF NEW DENMARK - WARD 003,418438,"NEW DENMARK TOWN HALL, 5531 W TOWN HALL RD, DENMARK, WI, 54208"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 003,412683,"FIRST UNITED PRESBYTERIAN CHURCH, 605 N WEBSTER AVE, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 046,412744,"Property Formerly known as Sears, 1555 GREEN BAY PLZ, GREEN BAY, WI, 54304"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 015,413217,"Howard Fire Station #2, 4165 SHAWANO AVE, GREEN BAY, WI, 54313"
WI,BROWN,VILLAGE OF BELLEVUE,BROWN - VILLAGE OF BELLEVUE - WARD 008,413523,"BELLEVUE PUBLIC SAFETY BUILDING/VILLAGE HALL, 3100 EATON RD, GREEN BAY, WI, 54311"
WI,BROWN,VILLAGE OF ALLOUEZ,BROWN - VILLAGE OF ALLOUEZ - WARD 007,413549,"GREEN ISLE PARK PAVILION, 900 GREENE AVE, GREEN BAY, WI, 54301"
WI,BROWN,TOWN OF HOLLAND,BROWN - TOWN OF HOLLAND - WARD 002,414719,"VanAbel's of Hollandtown, 8108 COUNTY ROAD D, KAUKAUNA, WI, 54130"
WI,BROWN,TOWN OF SCOTT,BROWN - TOWN OF SCOTT - WARD 002,414733,"SCOTT TOWN HALL, 2621 JODY DR, NEW FRANKEN, WI, 54229"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 014,415440,"SAINT MARK LUTHERAN CHURCH, 2066 LAWRENCE DR, DE PERE, WI, 54115"
WI,BROWN,TOWN OF LEDGEVIEW,BROWN - TOWN OF LEDGEVIEW - WARD 009,1578861,"LEDGEVIEW COMMUNITY CENTER, 3700 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF ALLOUEZ,BROWN - VILLAGE OF ALLOUEZ - WARD 004,412732,"ALLOUEZ COMMUNITY CENTER, 2143 S WEBSTER AVE, GREEN BAY, WI, 54301"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 001,412785,"UW-GREEN BAY, 2420 NICOLET DR, GREEN BAY, WI, 54311"
WI,BROWN,VILLAGE OF ALLOUEZ,BROWN - VILLAGE OF ALLOUEZ - WARD 005,413116,"GREEN ISLE PARK PAVILION, 900 GREENE AVE, GREEN BAY, WI, 54301"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 013,413385,"Bay Beach Wildlife Sanctuary, 1660 E SHORE DR, GREEN BAY, WI, 54302"
WI,BROWN,VILLAGE OF HOBART,BROWN - VILLAGE OF HOBART - WARD 005,413789,"St. Joseph Church, 145 SAINT JOSEPH DR, HOBART, WI, 54155"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 011,415119,"GREEN BAY COMMUNITY CHURCH, 600 CARDINAL LN, GREEN BAY, WI, 54313"
WI,BROWN,TOWN OF ROCKLAND,BROWN - TOWN OF ROCKLAND - WARD 002,415264,"ROCKLAND TOWN HALL, 1712 BOB BEA JAN RD, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF HOBART,BROWN - VILLAGE OF HOBART - WARD 004,415305,"St. Joseph Church, 145 SAINT JOSEPH DR, HOBART, WI, 54155"
WI,BROWN,TOWN OF GREEN BAY,BROWN - TOWN OF GREEN BAY - WARD 003,1578851,"GREEN BAY TOWN HALL, 5999 COUNTY ROAD K, NEW FRANKEN, WI, 54229"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 006,412917,"SWAN CLUB, 875 HERITAGE RD, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 040,413169,"Johnsonville Tailgate Village, 1265 LOMBARDI AVE, GREEN BAY, WI, 54304"
WI,BROWN,VILLAGE OF HOBART,BROWN - VILLAGE OF HOBART - WARD 006,413697,"St. Joseph Church, 145 SAINT JOSEPH DR, HOBART, WI, 54155"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 018,413848,"SAINT BERNARD'S PARISH, 2040 HILLSIDE LN, GREEN BAY, WI, 54302"
WI,BROWN,CITY OF DE PERE,BROWN - CITY OF DE PERE - WARD 012,413885,"DE PERE COMMUNITY CENTER, 600 GRANT ST, DE PERE, WI, 54115"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 013,413915,"GREEN BAY COMMUNITY CHURCH, 600 CARDINAL LN, GREEN BAY, WI, 54313"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 006,416134,"HOWARD VILLAGE HALL, 2456 GLENDALE AVE, GREEN BAY, WI, 54313"
WI,BROWN,VILLAGE OF HOWARD,BROWN - VILLAGE OF HOWARD - WARD 018,1578853,"GREEN BAY COMMUNITY CHURCH, 600 CARDINAL LN, GREEN BAY, WI, 54313"
WI,BROWN,TOWN OF LEDGEVIEW,BROWN - TOWN OF LEDGEVIEW - WARD 007,1578859,"LEDGEVIEW COMMUNITY CENTER, 3700 DICKINSON RD, DE PERE, WI, 54115"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 032,412689,"REDEEMER LUTHERAN CHURCH, 210 S ONEIDA ST, GREEN BAY, WI, 54303"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 043,412842,"Property Formerly known as Sears, 1555 GREEN BAY PLZ, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 004,412876,"CHRIST OF THE BAY LUTHERAN CHURCH, 450 LAVERNE DR, GREEN BAY, WI, 54311"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 011,412942,"CENTRAL ASSEMBLY OF GOD CHURCH, 831 SCHOEN ST, GREEN BAY, WI, 54302"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 044,412944,"BRIDGE POINT CHURCH, 2421 W POINT RD, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 037,413248,"Johnsonville Tailgate Village, 1265 LOMBARDI AVE, GREEN BAY, WI, 54304"
WI,BROWN,CITY OF GREEN BAY,BROWN - CITY OF GREEN BAY - WARD 019,413818,"CHRIST OF THE BAY LUTHERAN CHURCH, 450 LAVERNE DR, GREEN BAY, WI, 54311"
WI,BROWN,VILLAGE OF ASHWAUBENON,BROWN - VILLAGE OF ASHWAUBENON - WARD 012,414016,"ASHWAUBENON SCHOOL DISTRICT OFFICE, 1055 GRIFFITHS LN, GREEN BAY, WI, 54304"
